 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9612,0.5425,-0.1172,-0.0391,1.8359,-1.1328,0.1172,1.5625,-0.0781,0.8203,-0.3906,-0.3516,0.9375,-0.2344
5.0157,0.7722,-0.0391,0.0391,1.9531,-1.0547,0.2734,1.7578,0.0781,1.0156,-0.2344,-0.1953,1.0937,-0.1562
5.0157,0.5963,0.0000,0.0391,1.9531,-1.0547,0.1953,1.6797,0.0000,0.8984,-0.3125,-0.2734,0.9766,-0.2734
5.0702,0.5572,-0.1172,-0.0781,1.8359,-1.1719,0.1172,1.5625,-0.0781,0.7813,-0.3906,-0.3516,0.8984,-0.2734
5.0157,0.5279,-0.1172,-0.0391,1.8359,-1.0937,0.1562,1.6016,-0.0391,0.8594,-0.3516,-0.3125,0.9766,-0.2344
5.0157,0.5767,-0.1562,-0.0391,1.7188,-1.0547,0.1562,1.5234,-0.0391,0.8594,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5279,-0.2344,-0.0781,1.6406,-0.9766,0.1172,1.4453,-0.0391,0.8203,-0.3516,-0.3516,0.9375,-0.2344
4.9612,0.6061,-0.2344,-0.1172,1.5234,-0.9375,0.0781,1.4062,-0.0391,0.8203,-0.3516,-0.3516,1.0156,-0.2344
4.9612,1.0411,-0.0781,0.0000,1.6406,-0.7422,0.1953,1.5234,0.0781,0.9375,-0.2734,-0.2344,1.0547,-0.1562
4.9612,0.4399,-0.2734,-0.1953,1.3672,-0.8594,0.1562,1.3672,-0.0391,0.7813,-0.3906,-0.3516,0.8984,-0.2734
4.9612,0.5376,-0.2734,-0.1562,1.2891,-0.7813,0.0391,1.2109,-0.0781,0.8203,-0.3906,-0.3125,0.9375,-0.2734
4.9612,0.5670,-0.2734,-0.1562,1.2500,-0.6641,0.0781,1.2109,-0.0391,0.8594,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5572,-0.3125,-0.1562,1.1328,-0.5859,0.1172,1.1719,-0.0391,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.0157,0.5474,-0.3516,-0.1562,1.0547,-0.5469,0.0391,1.0547,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5963,-0.3516,-0.1172,0.9766,-0.4297,0.0391,1.0156,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.4936,-0.3125,-0.0391,1.0547,-0.3125,0.0781,0.9766,-0.0391,0.8594,-0.3516,-0.2734,1.0547,-0.1953
4.7976,0.5230,-0.3125,-0.0391,0.9375,-0.2344,0.1562,0.9766,-0.0391,0.8984,-0.2734,-0.3125,0.9766,-0.1953
5.0702,0.7136,-0.4297,-0.1562,0.7031,-0.3125,0.0000,0.7813,-0.1172,0.7813,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5425,-0.4297,-0.1172,0.6641,-0.1953,0.0000,0.7422,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5376,-0.4688,-0.1562,0.5859,-0.1562,0.0000,0.7031,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.6158,-0.4688,-0.1562,0.5078,-0.0781,-0.0391,0.6641,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.6647,-0.5078,-0.1953,0.4688,-0.0781,-0.0781,0.5859,-0.0781,0.7813,-0.3906,-0.3125,0.9375,-0.2734
5.1793,0.4936,-0.4297,-0.0781,0.5859,0.2344,0.0000,0.6641,-0.0391,0.8594,-0.3516,-0.2734,0.9766,-0.2344
5.0702,0.5474,-0.5469,-0.1172,0.5078,0.1953,0.0000,0.6641,0.0000,0.8594,-0.3516,-0.3125,0.8984,-0.3125
4.9612,0.4203,-0.5859,-0.1953,0.2734,0.1172,-0.1562,0.4688,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.4888,-0.5469,-0.1953,0.2734,0.1953,-0.1562,0.4688,-0.0781,0.8594,-0.3516,-0.3125,0.9766,-0.2344
4.9612,0.5914,-0.5859,-0.1953,0.1953,0.2344,-0.1953,0.4688,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5132,-0.6250,-0.1562,0.1562,0.2344,-0.2344,0.4688,-0.0781,0.8203,-0.3516,-0.3125,0.9766,-0.2344
4.9612,0.4888,-0.6250,-0.1953,0.1172,0.2734,-0.2344,0.4297,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.1662,-0.5859,-0.1172,0.2344,0.3906,-0.1953,0.4688,0.0000,0.8984,-0.3125,-0.1953,1.1328,-0.1562
4.8521,0.4888,-0.6250,-0.2734,0.0000,0.2344,-0.3125,0.3125,-0.1562,0.7422,-0.3516,-0.3516,0.8594,-0.3125
4.9612,0.5279,-0.6641,-0.2344,0.0391,0.3125,-0.2734,0.3516,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5718,-0.6641,-0.2734,0.0000,0.2734,-0.3125,0.3125,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.0157,0.5474,-0.6641,-0.2344,0.0000,0.2734,-0.3125,0.2734,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5279,-0.6250,-0.2344,-0.0391,0.2734,-0.3516,0.2344,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5474,-0.6250,-0.2344,0.0781,0.3906,-0.2734,0.2734,-0.0391,0.8203,-0.3516,-0.3516,0.9375,-0.2734
5.0702,0.8602,-0.5078,-0.1562,0.0000,0.4297,-0.1953,0.3125,0.0000,0.8594,-0.3125,-0.2344,1.0547,-0.1953
5.0157,1.0362,-0.6250,-0.2734,-0.1562,0.3516,-0.3516,0.1172,-0.1172,0.7813,-0.3906,-0.3516,0.8984,-0.2734
4.9612,0.5132,-0.5859,-0.2344,-0.1172,0.4297,-0.3516,0.1562,-0.0391,0.8203,-0.3516,-0.3125,0.9375,-0.2344
5.0157,0.5621,-0.5859,-0.2344,-0.1172,0.4297,-0.3516,0.1172,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5425,-0.5859,-0.1953,-0.1562,0.4688,-0.3516,0.0781,-0.0781,0.8203,-0.3516,-0.3516,0.9375,-0.2344
5.0157,0.6109,-0.5859,-0.2344,-0.1953,0.5078,-0.3906,0.0391,-0.0781,0.8203,-0.3906,-0.3516,0.9375,-0.2734
5.0157,0.6012,-0.5859,-0.1953,-0.2344,0.5469,-0.3906,0.0391,-0.0781,0.7813,-0.3906,-0.3516,0.9375,-0.2734
4.7976,0.2346,-0.5078,-0.1172,-0.1562,0.7031,-0.3125,0.1562,-0.0391,0.8594,-0.3125,-0.2734,0.9766,-0.2344
5.1247,0.4692,-0.5859,-0.1562,-0.2734,0.5469,-0.4688,-0.0781,-0.1562,0.7422,-0.4297,-0.3906,0.8594,-0.3125
4.8521,1.1926,-0.6641,-0.1172,-0.2344,0.7031,-0.4297,-0.0391,-0.0781,0.8594,-0.3516,-0.3516,0.9375,-0.2344
4.9612,0.5279,-0.7422,-0.0781,-0.3125,0.7813,-0.4297,-0.0391,-0.0781,0.8203,-0.3516,-0.3516,0.9375,-0.2344
4.9612,0.4741,-0.7813,-0.1172,-0.3516,0.8594,-0.4297,-0.0781,-0.0781,0.8203,-0.3516,-0.3516,0.9375,-0.2344
5.0157,0.5572,-0.7422,-0.0781,-0.3906,0.9375,-0.4297,-0.0781,-0.0391,0.8594,-0.3516,-0.3125,0.9766,-0.2344
4.9612,0.5816,-0.7031,-0.1172,-0.4297,0.9375,-0.4688,-0.1172,-0.0391,0.8203,-0.3516,-0.3125,0.9375,-0.2344
5.0157,0.0733,-0.5859,0.0000,-0.3516,1.0156,-0.4297,-0.0781,0.0000,0.8594,-0.3516,-0.3516,0.9766,-0.1953
4.9612,0.4154,-0.7813,-0.1953,-0.5859,0.8594,-0.5469,-0.3125,-0.1172,0.7422,-0.4297,-0.3906,0.8594,-0.2734
5.0702,0.4692,-0.7422,-0.1172,-0.5469,0.8984,-0.5469,-0.2734,-0.0391,0.8594,-0.3516,-0.3125,0.9375,-0.2344
